ds	country	polygon_source	polygon_id	polygon_name	all_day_bing_tiles_visited_relative_change	all_day_ratio_single_tile_users	baseline_name	baseline_type
2020-10-08	LKA	GADM	LKA.15.2_1	Mannar Town	-0.1157	0.15445	full_february	DAY_OF_WEEK
2020-10-09	LKA	GADM	LKA.15.2_1	Mannar Town	-0.13369	0.17986	full_february	DAY_OF_WEEK
2020-10-10	LKA	GADM	LKA.15.2_1	Mannar Town	-0.25633	0.24015	full_february	DAY_OF_WEEK
2020-10-11	LKA	GADM	LKA.15.2_1	Mannar Town	-0.35595	0.22304	full_february	DAY_OF_WEEK
2020-10-12	LKA	GADM	LKA.15.2_1	Mannar Town	-0.25039	0.19685	full_february	DAY_OF_WEEK
2020-10-13	LKA	GADM	LKA.15.2_1	Mannar Town	-0.21071	0.18721	full_february	DAY_OF_WEEK
2020-10-14	LKA	GADM	LKA.15.2_1	Mannar Town	-0.23996	0.22909	full_february	DAY_OF_WEEK
2020-10-15	LKA	GADM	LKA.15.2_1	Mannar Town	-0.15852	0.18906	full_february	DAY_OF_WEEK
2020-10-16	LKA	GADM	LKA.15.2_1	Mannar Town	-0.09819	0.18834	full_february	DAY_OF_WEEK
2020-10-17	LKA	GADM	LKA.15.2_1	Mannar Town	-0.21596	0.21037	full_february	DAY_OF_WEEK
2020-10-18	LKA	GADM	LKA.15.2_1	Mannar Town	-0.2575	0.2199	full_february	DAY_OF_WEEK
2020-10-19	LKA	GADM	LKA.15.2_1	Mannar Town	-0.26355	0.17592	full_february	DAY_OF_WEEK
2020-10-20	LKA	GADM	LKA.15.2_1	Mannar Town	-0.25585	0.18624	full_february	DAY_OF_WEEK
2020-10-21	LKA	GADM	LKA.15.2_1	Mannar Town	-0.18231	0.17888	full_february	DAY_OF_WEEK
2020-10-22	LKA	GADM	LKA.15.2_1	Mannar Town	-0.22345	0.18281	full_february	DAY_OF_WEEK
2020-10-23	LKA	GADM	LKA.15.2_1	Mannar Town	-0.09957	0.20112	full_february	DAY_OF_WEEK
2020-10-24	LKA	GADM	LKA.15.2_1	Mannar Town	-0.2162	0.22669	full_february	DAY_OF_WEEK
2020-10-25	LKA	GADM	LKA.15.2_1	Mannar Town	-0.35339	0.22446	full_february	DAY_OF_WEEK
2020-10-26	LKA	GADM	LKA.15.2_1	Mannar Town	-0.24736	0.19471	full_february	DAY_OF_WEEK
2020-10-27	LKA	GADM	LKA.15.2_1	Mannar Town	-0.17026	0.19502	full_february	DAY_OF_WEEK
2020-10-28	LKA	GADM	LKA.15.2_1	Mannar Town	-0.1413	0.17389	full_february	DAY_OF_WEEK
2020-10-29	LKA	GADM	LKA.15.2_1	Mannar Town	-0.19996	0.171	full_february	DAY_OF_WEEK
2020-10-30	LKA	GADM	LKA.15.2_1	Mannar Town	-0.34499	0.22724	full_february	DAY_OF_WEEK
2020-10-31	LKA	GADM	LKA.15.2_1	Mannar Town	-0.27192	0.19218	full_february	DAY_OF_WEEK
2020-11-01	LKA	GADM	LKA.15.2_1	Mannar Town	-0.3425	0.25595	full_february	DAY_OF_WEEK
2020-11-02	LKA	GADM	LKA.15.2_1	Mannar Town	-0.2871	0.14797	full_february	DAY_OF_WEEK
2020-11-03	LKA	GADM	LKA.15.2_1	Mannar Town	-0.25918	0.18197	full_february	DAY_OF_WEEK
2020-11-04	LKA	GADM	LKA.15.2_1	Mannar Town	-0.2429	0.18512	full_february	DAY_OF_WEEK
2020-11-05	LKA	GADM	LKA.15.2_1	Mannar Town	-0.25615	0.17758	full_february	DAY_OF_WEEK
2020-11-06	LKA	GADM	LKA.15.2_1	Mannar Town	-0.25472	0.18856	full_february	DAY_OF_WEEK
2020-03-01	LKA	GADM	LKA.16.2_1	Dambulla	0.02255	0.17531	full_february	DAY_OF_WEEK
2020-03-02	LKA	GADM	LKA.16.2_1	Dambulla	0.09053	0.13884	full_february	DAY_OF_WEEK
2020-03-03	LKA	GADM	LKA.16.2_1	Dambulla	0.00788	0.14779	full_february	DAY_OF_WEEK
2020-03-04	LKA	GADM	LKA.16.2_1	Dambulla	-0.01116	0.17254	full_february	DAY_OF_WEEK
2020-03-05	LKA	GADM	LKA.16.2_1	Dambulla	0.03358	0.15155	full_february	DAY_OF_WEEK
2020-03-06	LKA	GADM	LKA.16.2_1	Dambulla	-0.03816	0.15007	full_february	DAY_OF_WEEK
2020-03-07	LKA	GADM	LKA.16.2_1	Dambulla	0.01553	0.1403	full_february	DAY_OF_WEEK
2020-03-08	LKA	GADM	LKA.16.2_1	Dambulla	0.20071	0.13577	full_february	DAY_OF_WEEK
2020-03-09	LKA	GADM	LKA.16.2_1	Dambulla	0.10978	0.1586	full_february	DAY_OF_WEEK
2020-03-10	LKA	GADM	LKA.16.2_1	Dambulla	0.16751	0.12019	full_february	DAY_OF_WEEK
2020-03-11	LKA	GADM	LKA.16.2_1	Dambulla	0.02681	0.15325	full_february	DAY_OF_WEEK
2020-03-12	LKA	GADM	LKA.16.2_1	Dambulla	0.03145	0.14807	full_february	DAY_OF_WEEK
2020-03-13	LKA	GADM	LKA.16.2_1	Dambulla	0.05262	0.12298	full_february	DAY_OF_WEEK
2020-03-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.09996	0.1578	full_february	DAY_OF_WEEK
2020-03-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.06961	0.19395	full_february	DAY_OF_WEEK
2020-03-16	LKA	GADM	LKA.16.2_1	Dambulla	-0.18367	0.19621	full_february	DAY_OF_WEEK
2020-03-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.11811	0.19772	full_february	DAY_OF_WEEK
2020-03-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.27219	0.22951	full_february	DAY_OF_WEEK
2020-03-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.26609	0.23872	full_february	DAY_OF_WEEK
2020-03-20	LKA	GADM	LKA.16.2_1	Dambulla	-0.28827	0.21343	full_february	DAY_OF_WEEK
2020-03-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.78553	0.52585	full_february	DAY_OF_WEEK
2020-03-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.79338	0.58197	full_february	DAY_OF_WEEK
2020-03-23	LKA	GADM	LKA.16.2_1	Dambulla	-0.49752	0.26912	full_february	DAY_OF_WEEK
2020-03-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.70778	0.51665	full_february	DAY_OF_WEEK
2020-03-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.73224	0.512	full_february	DAY_OF_WEEK
2020-03-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.17025	0.18864	full_february	DAY_OF_WEEK
2020-03-27	LKA	GADM	LKA.16.2_1	Dambulla	-0.63592	0.44012	full_february	DAY_OF_WEEK
2020-03-28	LKA	GADM	LKA.16.2_1	Dambulla	-0.70569	0.48001	full_february	DAY_OF_WEEK
2020-03-29	LKA	GADM	LKA.16.2_1	Dambulla	-0.58361	0.45511	full_february	DAY_OF_WEEK
2020-03-30	LKA	GADM	LKA.16.2_1	Dambulla	-0.33657	0.23178	full_february	DAY_OF_WEEK
2020-03-31	LKA	GADM	LKA.16.2_1	Dambulla	-0.69499	0.49258	full_february	DAY_OF_WEEK
2020-04-01	LKA	GADM	LKA.16.2_1	Dambulla	-0.57414	0.3127	full_february	DAY_OF_WEEK
2020-04-02	LKA	GADM	LKA.16.2_1	Dambulla	-0.76497	0.5354	full_february	DAY_OF_WEEK
2020-04-03	LKA	GADM	LKA.16.2_1	Dambulla	-0.73114	0.50874	full_february	DAY_OF_WEEK
2020-04-04	LKA	GADM	LKA.16.2_1	Dambulla	-0.74867	0.51475	full_february	DAY_OF_WEEK
2020-04-05	LKA	GADM	LKA.16.2_1	Dambulla	-0.64654	0.47919	full_february	DAY_OF_WEEK
2020-04-06	LKA	GADM	LKA.16.2_1	Dambulla	-0.36985	0.22195	full_february	DAY_OF_WEEK
2020-04-07	LKA	GADM	LKA.16.2_1	Dambulla	-0.72316	0.49497	full_february	DAY_OF_WEEK
2020-04-08	LKA	GADM	LKA.16.2_1	Dambulla	-0.79008	0.46188	full_february	DAY_OF_WEEK
2020-04-09	LKA	GADM	LKA.16.2_1	Dambulla	-0.39453	0.20668	full_february	DAY_OF_WEEK
2020-04-10	LKA	GADM	LKA.16.2_1	Dambulla	-0.73208	0.44978	full_february	DAY_OF_WEEK
2020-04-11	LKA	GADM	LKA.16.2_1	Dambulla	-0.65634	0.43972	full_february	DAY_OF_WEEK
2020-04-12	LKA	GADM	LKA.16.2_1	Dambulla	-0.61785	0.46481	full_february	DAY_OF_WEEK
2020-04-13	LKA	GADM	LKA.16.2_1	Dambulla	-0.75631	0.50805	full_february	DAY_OF_WEEK
2020-04-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.74178	0.48829	full_february	DAY_OF_WEEK
2020-04-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.69572	0.47162	full_february	DAY_OF_WEEK
2020-04-16	LKA	GADM	LKA.16.2_1	Dambulla	-0.36593	0.18732	full_february	DAY_OF_WEEK
2020-04-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.71235	0.44436	full_february	DAY_OF_WEEK
2020-04-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.70168	0.44182	full_february	DAY_OF_WEEK
2020-04-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.63063	0.43	full_february	DAY_OF_WEEK
2020-04-20	LKA	GADM	LKA.16.2_1	Dambulla	-0.38922	0.21486	full_february	DAY_OF_WEEK
2020-04-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.36524	0.21965	full_february	DAY_OF_WEEK
2020-04-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.46818	0.23943	full_february	DAY_OF_WEEK
2020-04-23	LKA	GADM	LKA.16.2_1	Dambulla	-0.43057	0.23122	full_february	DAY_OF_WEEK
2020-04-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.41027	0.2368	full_february	DAY_OF_WEEK
2020-04-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.74142	0.49175	full_february	DAY_OF_WEEK
2020-04-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.67773	0.48761	full_february	DAY_OF_WEEK
2020-04-27	LKA	GADM	LKA.16.2_1	Dambulla	-0.68953	0.44117	full_february	DAY_OF_WEEK
2020-04-28	LKA	GADM	LKA.16.2_1	Dambulla	-0.45175	0.25802	full_february	DAY_OF_WEEK
2020-04-29	LKA	GADM	LKA.16.2_1	Dambulla	-0.53601	0.2936	full_february	DAY_OF_WEEK
2020-04-30	LKA	GADM	LKA.16.2_1	Dambulla	-0.49534	0.26027	full_february	DAY_OF_WEEK
2020-05-01	LKA	GADM	LKA.16.2_1	Dambulla	-0.73308	0.44935	full_february	DAY_OF_WEEK
2020-05-02	LKA	GADM	LKA.16.2_1	Dambulla	-0.75653	0.48403	full_february	DAY_OF_WEEK
2020-05-03	LKA	GADM	LKA.16.2_1	Dambulla	-0.70581	0.47581	full_february	DAY_OF_WEEK
2020-05-04	LKA	GADM	LKA.16.2_1	Dambulla	-0.48178	0.24406	full_february	DAY_OF_WEEK
2020-05-05	LKA	GADM	LKA.16.2_1	Dambulla	-0.44751	0.23933	full_february	DAY_OF_WEEK
2020-05-06	LKA	GADM	LKA.16.2_1	Dambulla	-0.42835	0.24136	full_february	DAY_OF_WEEK
2020-05-07	LKA	GADM	LKA.16.2_1	Dambulla	-0.71788	0.47791	full_february	DAY_OF_WEEK
2020-05-08	LKA	GADM	LKA.16.2_1	Dambulla	-0.70116	0.47938	full_february	DAY_OF_WEEK
2020-05-09	LKA	GADM	LKA.16.2_1	Dambulla	-0.66829	0.44438	full_february	DAY_OF_WEEK
2020-05-10	LKA	GADM	LKA.16.2_1	Dambulla	-0.59996	0.44965	full_february	DAY_OF_WEEK
2020-05-11	LKA	GADM	LKA.16.2_1	Dambulla	-0.39274	0.24527	full_february	DAY_OF_WEEK
2020-05-12	LKA	GADM	LKA.16.2_1	Dambulla	-0.29857	0.22424	full_february	DAY_OF_WEEK
2020-05-13	LKA	GADM	LKA.16.2_1	Dambulla	-0.40477	0.2396	full_february	DAY_OF_WEEK
2020-05-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.36319	0.27616	full_february	DAY_OF_WEEK
2020-05-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.3453	0.25385	full_february	DAY_OF_WEEK
2020-05-16	LKA	GADM	LKA.16.2_1	Dambulla	-0.38781	0.26345	full_february	DAY_OF_WEEK
2020-05-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.66675	0.44074	full_february	DAY_OF_WEEK
2020-05-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.36447	0.21684	full_february	DAY_OF_WEEK
2020-05-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.33515	0.23638	full_february	DAY_OF_WEEK
2020-05-20	LKA	GADM	LKA.16.2_1	Dambulla	-0.3812	0.22294	full_february	DAY_OF_WEEK
2020-05-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.33419	0.23782	full_february	DAY_OF_WEEK
2020-05-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.33528	0.22204	full_february	DAY_OF_WEEK
2020-05-23	LKA	GADM	LKA.16.2_1	Dambulla	-0.31303	0.21778	full_february	DAY_OF_WEEK
2020-05-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.64108	0.4017	full_february	DAY_OF_WEEK
2020-05-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.68167	0.38146	full_february	DAY_OF_WEEK
2020-05-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.24337	0.17549	full_february	DAY_OF_WEEK
2020-05-27	LKA	GADM	LKA.16.2_1	Dambulla	-0.33579	0.19801	full_february	DAY_OF_WEEK
2020-05-28	LKA	GADM	LKA.16.2_1	Dambulla	-0.25503	0.20105	full_february	DAY_OF_WEEK
2020-05-29	LKA	GADM	LKA.16.2_1	Dambulla	-0.25538	0.21245	full_february	DAY_OF_WEEK
2020-05-30	LKA	GADM	LKA.16.2_1	Dambulla	-0.27721	0.20971	full_february	DAY_OF_WEEK
2020-05-31	LKA	GADM	LKA.16.2_1	Dambulla	-0.54096	0.35492	full_february	DAY_OF_WEEK
2020-06-01	LKA	GADM	LKA.16.2_1	Dambulla	-0.1831	0.18913	full_february	DAY_OF_WEEK
2020-06-02	LKA	GADM	LKA.16.2_1	Dambulla	-0.22432	0.21323	full_february	DAY_OF_WEEK
2020-06-03	LKA	GADM	LKA.16.2_1	Dambulla	-0.18225	0.17354	full_february	DAY_OF_WEEK
2020-06-04	LKA	GADM	LKA.16.2_1	Dambulla	-0.50898	0.31629	full_february	DAY_OF_WEEK
2020-06-05	LKA	GADM	LKA.16.2_1	Dambulla	-0.65357	0.37087	full_february	DAY_OF_WEEK
2020-06-06	LKA	GADM	LKA.16.2_1	Dambulla	-0.29572	0.20909	full_february	DAY_OF_WEEK
2020-06-07	LKA	GADM	LKA.16.2_1	Dambulla	-0.27671	0.24268	full_february	DAY_OF_WEEK
2020-06-08	LKA	GADM	LKA.16.2_1	Dambulla	-0.09334	0.15577	full_february	DAY_OF_WEEK
2020-06-09	LKA	GADM	LKA.16.2_1	Dambulla	-0.13973	0.17716	full_february	DAY_OF_WEEK
2020-06-10	LKA	GADM	LKA.16.2_1	Dambulla	-0.15472	0.21961	full_february	DAY_OF_WEEK
2020-06-11	LKA	GADM	LKA.16.2_1	Dambulla	-0.19774	0.22714	full_february	DAY_OF_WEEK
2020-06-12	LKA	GADM	LKA.16.2_1	Dambulla	-0.21924	0.20921	full_february	DAY_OF_WEEK
2020-06-13	LKA	GADM	LKA.16.2_1	Dambulla	-0.29376	0.25549	full_february	DAY_OF_WEEK
2020-06-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.27993	0.25583	full_february	DAY_OF_WEEK
2020-06-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.17185	0.21058	full_february	DAY_OF_WEEK
2020-06-16	LKA	GADM	LKA.16.2_1	Dambulla	-0.08276	0.19754	full_february	DAY_OF_WEEK
2020-06-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.21502	0.22513	full_february	DAY_OF_WEEK
2020-06-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.13598	0.21497	full_february	DAY_OF_WEEK
2020-06-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.22278	0.19956	full_february	DAY_OF_WEEK
2020-06-20	LKA	GADM	LKA.16.2_1	Dambulla	-0.17335	0.20813	full_february	DAY_OF_WEEK
2020-06-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.07882	0.21633	full_february	DAY_OF_WEEK
2020-06-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.21618	0.18475	full_february	DAY_OF_WEEK
2020-06-23	LKA	GADM	LKA.16.2_1	Dambulla	-0.1852	0.1948	full_february	DAY_OF_WEEK
2020-06-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.18643	0.20629	full_february	DAY_OF_WEEK
2020-06-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.17186	0.2146	full_february	DAY_OF_WEEK
2020-06-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.13926	0.19002	full_february	DAY_OF_WEEK
2020-06-27	LKA	GADM	LKA.16.2_1	Dambulla	-0.14692	0.19859	full_february	DAY_OF_WEEK
2020-06-28	LKA	GADM	LKA.16.2_1	Dambulla	0.0228	0.20136	full_february	DAY_OF_WEEK
2020-06-29	LKA	GADM	LKA.16.2_1	Dambulla	-0.13952	0.16061	full_february	DAY_OF_WEEK
2020-06-30	LKA	GADM	LKA.16.2_1	Dambulla	-0.15255	0.16775	full_february	DAY_OF_WEEK
2020-07-01	LKA	GADM	LKA.16.2_1	Dambulla	-0.17904	0.17125	full_february	DAY_OF_WEEK
2020-07-02	LKA	GADM	LKA.16.2_1	Dambulla	-0.10785	0.21945	full_february	DAY_OF_WEEK
2020-07-03	LKA	GADM	LKA.16.2_1	Dambulla	-0.1023	0.17295	full_february	DAY_OF_WEEK
2020-07-04	LKA	GADM	LKA.16.2_1	Dambulla	-0.10987	0.19148	full_february	DAY_OF_WEEK
2020-07-05	LKA	GADM	LKA.16.2_1	Dambulla	0.15821	0.16893	full_february	DAY_OF_WEEK
2020-07-06	LKA	GADM	LKA.16.2_1	Dambulla	-0.04368	0.16	full_february	DAY_OF_WEEK
2020-07-07	LKA	GADM	LKA.16.2_1	Dambulla	-0.08985	0.17933	full_february	DAY_OF_WEEK
2020-07-08	LKA	GADM	LKA.16.2_1	Dambulla	-0.22763	0.17362	full_february	DAY_OF_WEEK
2020-07-09	LKA	GADM	LKA.16.2_1	Dambulla	-0.12715	0.19922	full_february	DAY_OF_WEEK
2020-07-10	LKA	GADM	LKA.16.2_1	Dambulla	-0.13461	0.16076	full_february	DAY_OF_WEEK
2020-07-11	LKA	GADM	LKA.16.2_1	Dambulla	-0.17395	0.17089	full_february	DAY_OF_WEEK
2020-07-12	LKA	GADM	LKA.16.2_1	Dambulla	0.22648	0.17063	full_february	DAY_OF_WEEK
2020-07-13	LKA	GADM	LKA.16.2_1	Dambulla	-0.08908	0.17929	full_february	DAY_OF_WEEK
2020-07-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.14332	0.19126	full_february	DAY_OF_WEEK
2020-07-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.20996	0.18801	full_february	DAY_OF_WEEK
2020-07-16	LKA	GADM	LKA.16.2_1	Dambulla	-0.20629	0.19544	full_february	DAY_OF_WEEK
2020-07-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.15815	0.1943	full_february	DAY_OF_WEEK
2020-07-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.18281	0.20576	full_february	DAY_OF_WEEK
2020-07-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.04706	0.19611	full_february	DAY_OF_WEEK
2020-07-20	LKA	GADM	LKA.16.2_1	Dambulla	-0.18779	0.1822	full_february	DAY_OF_WEEK
2020-07-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.13466	0.17351	full_february	DAY_OF_WEEK
2020-07-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.21528	0.18823	full_february	DAY_OF_WEEK
2020-07-23	LKA	GADM	LKA.16.2_1	Dambulla	-0.18092	0.1654	full_february	DAY_OF_WEEK
2020-07-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.12816	0.19884	full_february	DAY_OF_WEEK
2020-07-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.16403	0.16865	full_february	DAY_OF_WEEK
2020-07-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.02361	0.17729	full_february	DAY_OF_WEEK
2020-07-27	LKA	GADM	LKA.16.2_1	Dambulla	-0.07325	0.16731	full_february	DAY_OF_WEEK
2020-07-28	LKA	GADM	LKA.16.2_1	Dambulla	-0.19372	0.1836	full_february	DAY_OF_WEEK
2020-07-29	LKA	GADM	LKA.16.2_1	Dambulla	-0.18735	0.1816	full_february	DAY_OF_WEEK
2020-07-30	LKA	GADM	LKA.16.2_1	Dambulla	-0.14523	0.18035	full_february	DAY_OF_WEEK
2020-07-31	LKA	GADM	LKA.16.2_1	Dambulla	-0.2001	0.16235	full_february	DAY_OF_WEEK
2020-08-01	LKA	GADM	LKA.16.2_1	Dambulla	-0.14268	0.19995	full_february	DAY_OF_WEEK
2020-08-02	LKA	GADM	LKA.16.2_1	Dambulla	-0.01183	0.17203	full_february	DAY_OF_WEEK
2020-08-03	LKA	GADM	LKA.16.2_1	Dambulla	0.21487	0.16344	full_february	DAY_OF_WEEK
2020-08-04	LKA	GADM	LKA.16.2_1	Dambulla	0.06668	0.13843	full_february	DAY_OF_WEEK
2020-08-05	LKA	GADM	LKA.16.2_1	Dambulla	-0.2118	0.15404	full_february	DAY_OF_WEEK
2020-08-06	LKA	GADM	LKA.16.2_1	Dambulla	-0.26439	0.21091	full_february	DAY_OF_WEEK
2020-08-07	LKA	GADM	LKA.16.2_1	Dambulla	-0.19364	0.19422	full_february	DAY_OF_WEEK
2020-08-08	LKA	GADM	LKA.16.2_1	Dambulla	-0.20417	0.20408	full_february	DAY_OF_WEEK
2020-08-09	LKA	GADM	LKA.16.2_1	Dambulla	-0.00401	0.19508	full_february	DAY_OF_WEEK
2020-08-10	LKA	GADM	LKA.16.2_1	Dambulla	-0.02172	0.16644	full_february	DAY_OF_WEEK
2020-08-11	LKA	GADM	LKA.16.2_1	Dambulla	-0.15178	0.15881	full_february	DAY_OF_WEEK
2020-08-12	LKA	GADM	LKA.16.2_1	Dambulla	-0.01278	0.164	full_february	DAY_OF_WEEK
2020-08-13	LKA	GADM	LKA.16.2_1	Dambulla	-0.14807	0.17357	full_february	DAY_OF_WEEK
2020-08-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.15934	0.15418	full_february	DAY_OF_WEEK
2020-08-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.14749	0.207	full_february	DAY_OF_WEEK
2020-08-16	LKA	GADM	LKA.16.2_1	Dambulla	0.12542	0.13999	full_february	DAY_OF_WEEK
2020-08-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.19925	0.16311	full_february	DAY_OF_WEEK
2020-08-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.12819	0.16959	full_february	DAY_OF_WEEK
2020-08-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.12726	0.1549	full_february	DAY_OF_WEEK
2020-08-20	LKA	GADM	LKA.16.2_1	Dambulla	-0.08053	0.16658	full_february	DAY_OF_WEEK
2020-08-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.11397	0.13137	full_february	DAY_OF_WEEK
2020-08-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.09559	0.15646	full_february	DAY_OF_WEEK
2020-08-23	LKA	GADM	LKA.16.2_1	Dambulla	0.10609	0.15821	full_february	DAY_OF_WEEK
2020-08-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.0512	0.13454	full_february	DAY_OF_WEEK
2020-08-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.05681	0.15337	full_february	DAY_OF_WEEK
2020-08-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.08148	0.15819	full_february	DAY_OF_WEEK
2020-08-27	LKA	GADM	LKA.16.2_1	Dambulla	-0.05214	0.16973	full_february	DAY_OF_WEEK
2020-08-28	LKA	GADM	LKA.16.2_1	Dambulla	-0.1186	0.17795	full_february	DAY_OF_WEEK
2020-08-29	LKA	GADM	LKA.16.2_1	Dambulla	-0.14533	0.1773	full_february	DAY_OF_WEEK
2020-08-30	LKA	GADM	LKA.16.2_1	Dambulla	0.12742	0.19247	full_february	DAY_OF_WEEK
2020-08-31	LKA	GADM	LKA.16.2_1	Dambulla	0.01876	0.1848	full_february	DAY_OF_WEEK
2020-09-01	LKA	GADM	LKA.16.2_1	Dambulla	-0.01371	0.18225	full_february	DAY_OF_WEEK
2020-09-02	LKA	GADM	LKA.16.2_1	Dambulla	-0.14976	0.16675	full_february	DAY_OF_WEEK
2020-09-03	LKA	GADM	LKA.16.2_1	Dambulla	-0.16173	0.19456	full_february	DAY_OF_WEEK
2020-09-04	LKA	GADM	LKA.16.2_1	Dambulla	-0.14026	0.20337	full_february	DAY_OF_WEEK
2020-09-05	LKA	GADM	LKA.16.2_1	Dambulla	-0.18073	0.20936	full_february	DAY_OF_WEEK
2020-09-06	LKA	GADM	LKA.16.2_1	Dambulla	0.08155	0.21578	full_february	DAY_OF_WEEK
2020-09-07	LKA	GADM	LKA.16.2_1	Dambulla	-0.11527	0.19103	full_february	DAY_OF_WEEK
2020-09-08	LKA	GADM	LKA.16.2_1	Dambulla	-0.09915	0.18943	full_february	DAY_OF_WEEK
2020-09-09	LKA	GADM	LKA.16.2_1	Dambulla	-0.16634	0.17314	full_february	DAY_OF_WEEK
2020-09-10	LKA	GADM	LKA.16.2_1	Dambulla	-0.14653	0.16129	full_february	DAY_OF_WEEK
2020-09-11	LKA	GADM	LKA.16.2_1	Dambulla	-0.12504	0.19137	full_february	DAY_OF_WEEK
2020-09-12	LKA	GADM	LKA.16.2_1	Dambulla	0.00057	0.17881	full_february	DAY_OF_WEEK
2020-09-13	LKA	GADM	LKA.16.2_1	Dambulla	0.16563	0.14658	full_february	DAY_OF_WEEK
2020-09-14	LKA	GADM	LKA.16.2_1	Dambulla	-0.09967	0.16075	full_february	DAY_OF_WEEK
2020-09-15	LKA	GADM	LKA.16.2_1	Dambulla	-0.0303	0.15172	full_february	DAY_OF_WEEK
2020-09-16	LKA	GADM	LKA.16.2_1	Dambulla	-0.13078	0.16646	full_february	DAY_OF_WEEK
2020-09-17	LKA	GADM	LKA.16.2_1	Dambulla	-0.07924	0.18334	full_february	DAY_OF_WEEK
2020-09-18	LKA	GADM	LKA.16.2_1	Dambulla	-0.1792	0.15077	full_february	DAY_OF_WEEK
2020-09-19	LKA	GADM	LKA.16.2_1	Dambulla	-0.06558	0.16938	full_february	DAY_OF_WEEK
2020-09-20	LKA	GADM	LKA.16.2_1	Dambulla	0.12653	0.1557	full_february	DAY_OF_WEEK
2020-09-21	LKA	GADM	LKA.16.2_1	Dambulla	-0.00824	0.13538	full_february	DAY_OF_WEEK
2020-09-22	LKA	GADM	LKA.16.2_1	Dambulla	-0.08734	0.16412	full_february	DAY_OF_WEEK
2020-09-23	LKA	GADM	LKA.16.2_1	Dambulla	-0.10401	0.13842	full_february	DAY_OF_WEEK
2020-09-24	LKA	GADM	LKA.16.2_1	Dambulla	-0.15897	0.14794	full_february	DAY_OF_WEEK
2020-09-25	LKA	GADM	LKA.16.2_1	Dambulla	-0.03609	0.16037	full_february	DAY_OF_WEEK
2020-09-26	LKA	GADM	LKA.16.2_1	Dambulla	-0.10884	0.14102	full_february	DAY_OF_WEEK
