gnd_id,gnd_name,min_duration
LK-5203060,Nawa medagama,0.413333333
LK-8130010,Hulankapolla,0.413333333
LK-9118160,Polwathugoda,0.413055556
LK-8221115,Thelulla Colony,0.413055556
LK-5212270,Himidurawa,0.412777778
LK-5321115,Seenipura,0.4125
LK-9148175,Halmillaketiya,0.412222222
LK-2157015,Weligodawatta,0.411944444
LK-7124060,Thimbiriettawala,0.411944444
LK-3118060,Hiniduma West,0.411944444
LK-8142020,Beragala,0.411944444
LK-7203065,Ulpathwewa,0.411388889
LK-7210010,Kandakaduwa,0.411388889
LK-9112075,Pagoda,0.411388889
LK-9233040,Wattegedera,0.411388889
LK-2142135,Thumpelawaka,0.410833333
LK-2118055,Udakumbura,0.410277778
LK-2303230,Ambathalawa,0.410277778
LK-2118265,Hapukanda West,0.410277778
LK-9133050,Pitigalakanda,0.410277778
LK-2306010,Ambewela,0.41
LK-2315290,Mahanelu,0.409722222
LK-9151070,Kolonna,0.409722222
LK-6163340,Eriyagolla,0.409444444
LK-8103060,viranegama,0.409444444
LK-8233030,Kiri lbbanwewa,0.409444444
LK-9227085,Dunukedeniya,0.409444444
LK-4209070,Thekkam,0.408888889
LK-2209085,Mailpitiya,0.408611111
LK-2209215,Ududeniya,0.408611111
LK-3303090,Mahapelessa,0.408611111
LK-7210025,Kudapokuna,0.408333333
LK-8142095,Kirawanagama,0.408333333
LK-2157130,Inguruoya South,0.407777778
LK-5315150,Muththunagar,0.4075
LK-9127090,Digana,0.4075
LK-7203080,Mahasengama,0.406944444
LK-9224075,Dedugala,0.406666667
LK-2206295,Nayakumbura,0.406388889
LK-9224115,Panapitiya,0.406111111
LK-1115030,Kiriwandala North,0.406111111
LK-5206005,Galode,0.405833333
LK-9106045,Pussella,0.405833333
LK-2315060,Polpitiya,0.405555556
LK-3303080,Andarawewa,0.405555556
LK-5327010,Koonitivu,0.405277778
LK-9133085,Wathurawa,0.405277778
LK-2209090,Wawattawa,0.405
LK-9139090,Miyanavita West,0.405
LK-8112020,Hevandana,0.405
LK-2142150,Hunugala,0.404722222
LK-8230010,Kotavehera Mankada,0.404722222
LK-5215085,Namalthalawa,0.404444444
LK-3124140,Ukovita,0.404166667
LK-9112260,Thiriwanketiya,0.403888889
LK-4303055,Marailuppai,0.403888889
LK-2230160,Bambarakiriella,0.403055556
LK-3118005,Ela Ihala,0.4025
LK-4403080,Thunukkai,0.4025
LK-2151105,Angammana East,0.401944444
LK-5203020,Kadirapura,0.401666667
LK-5245090,Kanchikudicharu,0.401666667
LK-6163535,Kanadeniyawala,0.401111111
LK-2157125,Westhole,0.400833333
LK-2206275,Welamitiyawa,0.400833333
LK-7212145,Navagaha Ela,0.400555556
LK-2209180,Habaragahamada,0.400277778
LK-9227095,Kirikohuthenna,0.4
LK-7212080,Pelatiyawa,0.4
LK-6212070,Welewewa South,0.4
LK-6212090,Inginimitiya West,0.4
LK-6212050,Tharanagahawewa,0.4
LK-6212040,Amunuwewa,0.4
LK-6212085,Inginimitiya East,0.4
LK-6212055,Kelewewa,0.4
LK-6212020,Kirimetiyawa,0.4
LK-6212095,Konkadawala,0.4
LK-6212015,Maha Andarawewa,0.4
LK-6212005,Mahameddewa,0.4
LK-6212025,Miyellewa,0.4
LK-6212010,Moragahawewa,0.4
LK-6212065,Mullegama,0.4
LK-6212080,Rambakanayagama,0.4
LK-6212035,Samurdhigama,0.4
LK-6212030,Thammennawetiya,0.4
LK-6212075,Gedarawewa,0.4
LK-6212045,Kuruluwewa,0.4
LK-6212060,Welewewa North,0.4
LK-8203120,Kotagama,0.399722222
LK-5212275,Abhayapura,0.399444444
LK-3209020,Kekundeniya,0.399444444
LK-8103050,Hobariyawa,0.399444444
LK-6157075,Yaggapitiya,0.399166667
LK-2309070,Batagolla,0.399166667
LK-6157100,Mallawapitiya,0.399166667
LK-6157060,Kuda Kowana,0.399166667
LK-6157155,Dembepola,0.399166667
LK-6157035,Kahatapitiya,0.399166667
LK-6157115,Doratiyawa,0.399166667
LK-6157220,Belgoda,0.399166667
LK-6157225,Belgoda Kanda,0.399166667
LK-6157160,Bodhigama,0.399166667
LK-6157170,Bogamuwa,0.399166667
LK-6157070,Denagamuwa,0.399166667
LK-6157020,Hengawa,0.399166667
LK-6157085,Hewana,0.399166667
LK-6157125,Hewapola,0.399166667
LK-6157145,Indulgoda,0.399166667
LK-6157180,Indulgodakanda,0.399166667
LK-6157190,Katupitiya North,0.399166667
LK-6157195,Katupitiya South,0.399166667
LK-6157110,Kolapelalikanda,0.399166667
LK-6157165,Thiragama,0.399166667
LK-6157150,Konpala,0.399166667
LK-6157210,Koralegedara,0.399166667
LK-6157065,Kowana,0.399166667
LK-6157215,Mahagama,0.399166667
LK-6157130,Manel Oluwa,0.399166667
LK-6157045,Maraluwawa,0.399166667
LK-6157040,Meddegama East,0.399166667
LK-6157005,Meddegama West,0.399166667
LK-6157080,Mehiella North,0.399166667
LK-6157095,Mehiella South,0.399166667
LK-6157105,Millawa,0.399166667
LK-6157185,Morathenna,0.399166667
LK-6157025,Naranpola,0.399166667
LK-6157050,Pahala Gattuwana,0.399166667
LK-6157015,Pillawa,0.399166667
LK-6157030,Ranawana,0.399166667
LK-6157055,Thorayaya,0.399166667
LK-6157010,Udagama,0.399166667
LK-6157090,Uyandana,0.399166667
LK-6157135,Walpolakanda North,0.399166667
LK-6157140,Walpolakanda South,0.399166667
LK-6157175,Werawella,0.399166667
LK-6157205,Wattegedara,0.399166667
LK-6157200,Ihala Thalampitiya,0.399166667
LK-6157120,Messagammana,0.399166667
LK-2315145,Kiriwaneliya,0.398888889
LK-2309595,Samagipura,0.398888889
LK-2142015,Wariyagala,0.3975
LK-7151090,Thirappane Kadaweediya,0.397222222
LK-7151195,Amunichchiya,0.397222222
LK-7151005,Karuwalagaswewa,0.397222222
LK-7151050,Puliyankulama,0.397222222
LK-7151185,Alagollewa,0.397222222
LK-7151135,Alisthana,0.397222222
LK-7151080,Aluth Punchikulama,0.397222222
LK-7151140,Dayagama,0.397222222
LK-7151035,Dematawewa,0.397222222
LK-7151150,Manakkulama,0.397222222
LK-7151075,Ethungama North,0.397222222
LK-7151065,Ethungama South,0.397222222
LK-7151115,Idigahawewa,0.397222222
LK-7151010,Galkulama,0.397222222
LK-7151180,Ihala Ambatale,0.397222222
LK-7151015,Gnanikkulama,0.397222222
LK-7151165,Kadupagama,0.397222222
LK-7151045,Kuttikulama,0.397222222
LK-7151170,Labunoruwa,0.397222222
LK-7151130,Mahakanumulla,0.397222222
LK-7151070,Meewellewa,0.397222222
LK-7151175,Pahala Abatale,0.397222222
LK-7151120,Paidikulama,0.397222222
LK-7151040,Pairimaduwa,0.397222222
LK-7151020,Perimiyankulama,0.397222222
LK-7151060,Periyakulama,0.397222222
LK-7151155,Pethis Rambewa,0.397222222
LK-7151200,Sandapagama,0.397222222
LK-7151110,Selesthimaduwa,0.397222222
LK-7151100,Sembukulama,0.397222222
LK-7151025,Wannamkulama,0.397222222
LK-7151030,Uttimaduwa,0.397222222
LK-7151205,Uttupitiya,0.397222222
LK-7151125,Walagambahuwa,0.397222222
LK-7151145,Wanamal Uyana,0.397222222
LK-7151085,Wannammaduwa,0.397222222
LK-7151105,Wellamudawa,0.397222222
LK-7151095,Thirappanegama,0.397222222
LK-7151160,Kattamurichchana,0.397222222
LK-7151190,Muriyakadawala,0.397222222
LK-3118010,Ela Ihala North,0.397222222
LK-3306080,Mattala,0.397222222
LK-7151055,Mawathawewa,0.397222222
LK-5321105,Batukachchiya,0.396666667
LK-6127155,Meegaswewa,0.396388889
LK-8212125,Manabharana,0.396388889
LK-4215080,Kokkupadayan,0.396388889
LK-5112155,Pankudahvely,0.396111111
LK-6127130,Pothuvila,0.396111111
LK-9115165,Pagalovita,0.396111111
LK-2303210,Wethalawa,0.395833333
LK-3124130,Udugama East,0.395833333
LK-8218085,Maligathenna,0.395833333
LK-8215130,Kahambana,0.395833333
LK-4406025,Naddankandal,0.395833333
LK-4409095,Visuvamadu West,0.395833333
LK-6124185,Kumbukwewa,0.395555556
LK-6124310,Ambagaswewa,0.395555556
LK-6124220,Heenuggala,0.395555556
LK-6124110,Atawarala,0.395555556
LK-6124045,Bakmeegahawatta,0.395555556
LK-6124305,Balagollagama,0.395555556
LK-6124230,Balalla,0.395555556
LK-6124145,Divullewa,0.395555556
LK-6124035,Bamunugama,0.395555556
LK-6124100,Daladagama,0.395555556
LK-6124285,Dampitigama,0.395555556
LK-6124160,Deheneggama,0.395555556
LK-6124115,Digana,0.395555556
LK-6124175,Embogama,0.395555556
LK-6124315,Gajaneggama,0.395555556
LK-6124275,Gala Ambagaswewa,0.395555556
LK-6124255,Galewewa,0.395555556
LK-6124090,Ipalogama,0.395555556
LK-6124250,Gallewa,0.395555556
LK-6124245,Heenukwewa,0.395555556
LK-6124065,Hithokadawala,0.395555556
LK-6124010,Ihalagama,0.395555556
LK-6124260,Kadambawa,0.395555556
LK-6124170,Kandubadagama,0.395555556
LK-6124165,Karambe,0.395555556
LK-6124050,Karuwalagahawatta,0.395555556
LK-6124155,Kattambuwawa,0.395555556
LK-6124325,Katuwannawa,0.395555556
LK-6124190,Kekunawa,0.395555556
LK-6124040,Kirimetiyawa,0.395555556
LK-6124005,Kohombakadawala,0.395555556
LK-6124125,Madurugama,0.395555556
LK-6124025,Konwewa,0.395555556
LK-6124215,Konwewa,0.395555556
LK-6124210,Kumbukwewa,0.395555556
LK-6124225,Kumbukwewa,0.395555556
LK-6124075,Liyanagama,0.395555556
LK-6124135,Mahawa East,0.395555556
LK-6124265,Metiyakgama,0.395555556
LK-6124320,Pothuwewa,0.395555556
LK-6124130,Mahawa West,0.395555556
LK-6124055,Makaduwawa,0.395555556
LK-6124085,Maningamuwa,0.395555556
LK-6124340,Mirihanpitigama,0.395555556
LK-6124120,Moonamalegama,0.395555556
LK-6124020,Moragaswewa,0.395555556
LK-6124290,Nagollagama,0.395555556
LK-6124140,Nettipalagama,0.395555556
LK-6124015,Pahalagama,0.395555556
LK-6124150,Pailigama,0.395555556
LK-6124335,Palugaswewa,0.395555556
LK-6124300,Panwewa,0.395555556
LK-6124280,Rathmale,0.395555556
LK-6124195,Rekogama,0.395555556
LK-6124295,Talagalla,0.395555556
LK-6124180,Thalambuwa,0.395555556
LK-6124070,Thambare,0.395555556
LK-6124095,Thammitagama,0.395555556
LK-6124240,Thisnampalagama,0.395555556
LK-6124060,Thumbullegama,0.395555556
LK-6124080,Uduweriya,0.395555556
LK-6124105,Ullalapola,0.395555556
LK-6124205,Vilawa,0.395555556
LK-6124330,Walpaluwa,0.395555556
LK-6124030,Yaddigama,0.395555556
LK-8112085,Bopitiya,0.395555556
LK-9230060,Atulugama,0.395555556
LK-6124200,Imbulgodayagama,0.395555556
LK-6124270,Medagama,0.395555556
LK-6124235,Pahala Balalla,0.395555556
LK-2206015,Gedigaswalana,0.395
LK-2315215,Hatton North,0.395
LK-6224050,Maha Uswewa North,0.395
LK-2203210,Siyambalagahawela,0.394444444
LK-8127320,Ulugala,0.394166667
LK-8221005,Kurugama,0.393888889
LK-6127020,Siyambalangamuwa,0.393333333
LK-2145155,Ethulgama South,0.393333333
LK-5206050,Saranagama,0.392777778
LK-2227105,Himbiliyakada,0.3925
LK-2309195,Kandeyaya,0.3925
LK-2142005,Galoya,0.392222222
LK-9142040,Ridivita,0.392222222
LK-6145226,Moragolla,0.391944444
LK-6145227,Rideekanda,0.391944444
LK-6145228,Thengodagedara,0.391944444
LK-8206010,Mullegama,0.391944444
LK-6142035,Pahala Kiniyama,0.391944444
LK-6145195,Hettigama,0.391944444
LK-6145305,Ihala Gomugomuwa,0.391944444
LK-6142220,Madulupitiya,0.391944444
LK-6145205,Kurundu Kumbura,0.391944444
LK-6142045,Kiniyama West,0.391944444
LK-6142145,Aluthgama,0.391944444
LK-6142160,Bakmeeruppa,0.391944444
LK-6142025,Bandarigalgoda,0.391944444
LK-6142135,Bingiriya,0.391944444
LK-6142115,Bowatta,0.391944444
LK-6142080,Brahmanayagama,0.391944444
LK-6142010,Getulawa,0.391944444
LK-6142210,Hamannapahuwa,0.391944444
LK-6142250,Heenpannawa,0.391944444
LK-6142085,Hendiyapola,0.391944444
LK-6142165,Hiruwalpola,0.391944444
LK-6142175,Horagasagara,0.391944444
LK-6142065,Ihala Galwewa,0.391944444
LK-6142180,Ihala Kadigamuwa,0.391944444
LK-6142150,Ihala Kalugama,0.391944444
LK-6142020,Ihala Konkandawala,0.391944444
LK-6142185,Ihala Koswatta,0.391944444
LK-6142170,Kaduruwewa,0.391944444
LK-6142090,Karandanayagama,0.391944444
LK-6142240,Kelegedara,0.391944444
LK-6142040,Kiniyama East,0.391944444
LK-6142205,Konkadawala,0.391944444
LK-6142095,Kosagama,0.391944444
LK-6142060,Koshenagara,0.391944444
LK-6142195,Kudakalawa,0.391944444
LK-6142190,Nithalawa,0.391944444
LK-6142215,Kurundupotha,0.391944444
LK-6142030,Manelembuwa,0.391944444
LK-6142110,Maunawa,0.391944444
LK-6142230,Meladeniya,0.391944444
LK-6142005,Molaeliya,0.391944444
LK-6142125,Mookalanhena,0.391944444
LK-6142130,Murukandiya,0.391944444
LK-6142235,Padiwela,0.391944444
LK-6142070,Pahala Galwewa,0.391944444
LK-6142255,Pahala Kadigamuwa,0.391944444
LK-6142105,Pahala Koswatta,0.391944444
LK-6142225,Udawela,0.391944444
LK-6142260,Pahala Mandakondana,0.391944444
LK-6142015,Pahala Thalampola,0.391944444
LK-6142120,Panawewa,0.391944444
LK-6142050,Puwakgahakadawala,0.391944444
LK-6142200,Tharana,0.391944444
LK-6142245,Thorabichchiya,0.391944444
LK-6142075,Urapotta,0.391944444
LK-6142140,Vilattawa Palatha,0.391944444
LK-6142100,Wanduressa,0.391944444
LK-6142055,Weerapokuna,0.391944444
LK-6142155,Wellarawa,0.391944444
LK-6145185,Hanthihawa,0.391944444
LK-6145070,Pallegama,0.391944444
LK-6145100,Dorabavila,0.391944444
LK-6145260,Ambagahagedara,0.391944444
LK-6145295,Kamburapola,0.391944444
LK-6145155,Kotambapitiya,0.391944444
LK-6145225,Yayegedara,0.391944444
LK-6145250,Rathmale,0.391944444
LK-6145270,Ebogedara,0.391944444
LK-6145140,Hathapola,0.391944444
LK-6145280,Akarawatta,0.391944444
LK-6145275,Doratiyagedara,0.391944444
LK-6145050,Akurana,0.391944444
LK-6145215,Bamunumulla,0.391944444
LK-6145135,Bandara Koswatta,0.391944444
LK-6145190,Barampola,0.391944444
LK-6145015,Dothella,0.391944444
LK-6145210,Bogolla,0.391944444
LK-6145265,Dahanekgedara,0.391944444
LK-6145095,Diggalagedara,0.391944444
LK-6145075,Divulwewa,0.391944444
LK-6145165,Dolahomuna,0.391944444
LK-6145200,Ehetumulla,0.391944444
LK-6145320,Epaladeniya,0.391944444
LK-6145020,Ganegama,0.391944444
LK-6145080,Girathalawa,0.391944444
LK-6145130,Hammaliya,0.391944444
LK-6145160,Hettipola,0.391944444
LK-6145310,Hidiyamulla,0.391944444
LK-6145125,Hindagahawewa,0.391944444
LK-6145175,Kevitiya,0.391944444
LK-6145240,Jayasiripura,0.391944444
LK-6145145,Kadawalagedara,0.391944444
LK-6145005,Kahatavila,0.391944444
LK-6145315,Karagahagedara,0.391944444
LK-6145065,Karandawa,0.391944444
LK-6145030,Konwewa,0.391944444
LK-6145010,Madaina,0.391944444
LK-6145115,Madige Midiyala,0.391944444
LK-6145040,Madulla,0.391944444
LK-6145285,Malwanegedara,0.391944444
LK-6145300,Pahala Gomugomuwa,0.391944444
LK-6145025,Mandapola,0.391944444
LK-6145220,Meegaspitiya,0.391944444
LK-6145120,Midiyala,0.391944444
LK-6145290,Moonamaldeniya,0.391944444
LK-6145170,Munihirigama,0.391944444
LK-6145255,Nagollagoda,0.391944444
LK-6145105,Nallura,0.391944444
LK-6145085,Nikapitiya,0.391944444
LK-6145090,Othegama,0.391944444
LK-6145110,Palugaswewa,0.391944444
LK-6145150,Panduwasnuwara,0.391944444
LK-6145180,Pepolegama,0.391944444
LK-6145245,Pihimbiya,0.391944444
LK-6145035,Rambewa,0.391944444
LK-6145235,Rittadeniya,0.391944444
LK-6145230,Tekewa,0.391944444
LK-6145060,Udagama,0.391944444
LK-6145045,Wadumunna,0.391944444
LK-6145055,Yodhayakanda,0.391944444
LK-4212035,Ilahadipiddy,0.391944444
LK-5242155,Wadinagala,0.391666667
LK-5242165,Bakmitiyawa,0.391666667
LK-5242060,Kalugolla,0.391666667
LK-5242040,Diviyagala,0.391666667
LK-5242140,18A Janapadaya,0.391666667
LK-5242085,Alahena,0.391666667
LK-5242130,Ambalanoya,0.391666667
LK-5242025,Helagampura,0.391666667
LK-5242080,Damana,0.391666667
LK-5242100,Ekgaloya,0.391666667
LK-5242065,Dewalahida,0.391666667
LK-5242110,Galkanda,0.391666667
LK-5242015,Galmaduwa,0.391666667
LK-5242055,Hindakalugama,0.391666667
LK-5242035,Hingurana,0.391666667
LK-5242030,Karalewa,0.391666667
LK-5242005,Keenawatta,0.391666667
LK-5242105,Kethsirigama,0.391666667
LK-5242120,Kivulegama,0.391666667
LK-5242070,Koknahara,0.391666667
LK-5242075,Moragahapallama,0.391666667
LK-5242150,Kumana,0.391666667
LK-5242095,Madana,0.391666667
LK-5242045,Padagoda,0.391666667
LK-5242010,Muwangala,0.391666667
LK-5242050,Pahalalanda,0.391666667
LK-5242115,Pallanoya,0.391666667
LK-5242160,Pannalgama,0.391666667
LK-5242125,Thimbirigolla,0.391666667
LK-5242145,Thottama,0.391666667
LK-5242020,Uksiripura,0.391666667
LK-5242090,Madawalalanda,0.391666667
LK-5242135,Veheragala,0.391666667
LK-7215185,Nelumvila,0.391666667
LK-3118105,Panangala West,0.391388889
LK-8212230,Wattegama,0.391111111
LK-2303025,Nayapana,0.391111111
LK-7121100,Moragahawela,0.391111111
LK-5321065,Bhathiyagama,0.390833333
LK-7124080,Puhulewewa,0.390555556
LK-6127350,Kalugalla,0.390555556
LK-9133145,Kudawa,0.390555556
LK-9136030,Wanniyawatta,0.390555556
LK-2212220,Dimbulgamuwa,0.39
LK-2309615,Udapussellawa South,0.39
LK-9233120,Yatiwala,0.39
LK-9118075,Medabedda,0.39
LK-2227110,Hettipola,0.389722222
LK-1115330,Thunnana West,0.389444444
LK-9203170,Wahawa,0.389166667
LK-2145220,Pathamailapitiya North,0.388888889
LK-3212090,Beragama East,0.388888889
LK-3212160,Belpamulla,0.388888889
LK-3212145,Batadola,0.388888889
LK-3212040,Ketiyape South,0.388888889
LK-3212030,Athapattukanda,0.388888889
LK-3212225,Bamunugama East,0.388888889
LK-3212165,Bamunugama West,0.388888889
LK-3212065,Beragama North,0.388888889
LK-3212080,Beragama South,0.388888889
LK-3212075,Beragama West,0.388888889
LK-3212120,Deiyandara,0.388888889
LK-3212140,Dewalegama East,0.388888889
LK-3212135,Dewalegama West,0.388888889
LK-3212095,Diddenipotha East,0.388888889
LK-3212060,Diddenipotha North,0.388888889
LK-3212100,Diddenipotha South,0.388888889
LK-3212045,Galetumba,0.388888889
LK-3212020,Gammedagama,0.388888889
LK-3212005,Gombaddala North,0.388888889
LK-3212070,Gombaddala South,0.388888889
LK-3212220,Horapavita North,0.388888889
LK-3212215,Horapavita South,0.388888889
LK-3212015,Ketapalakanda,0.388888889
LK-3212025,Ketiyape North,0.388888889
LK-3212150,Kithsiripura,0.388888889
LK-3212210,Koramburuwana,0.388888889
LK-3212010,Kudapana,0.388888889
LK-3212110,Maduwala,0.388888889
LK-3212170,Makandura  East,0.388888889
LK-3212085,Makandura West,0.388888889
LK-3212180,Meepavita,0.388888889
LK-3212185,Mudaligedara,0.388888889
LK-3212055,Mulatiyana,0.388888889
LK-3212050,Neralampitiya,0.388888889
LK-3212235,Pallawela,0.388888889
LK-3212035,Parapamulla East,0.388888889
LK-3212130,Parapamulla South,0.388888889
LK-3212125,Parapamulla West,0.388888889
LK-3212240,Pitawalgamuwa,0.388888889
LK-3212230,Radawela East,0.388888889
LK-3212155,Radawela West,0.388888889
LK-3212175,Ransegoda East,0.388888889
LK-3212115,Seenipella East,0.388888889
LK-3212205,Ransegoda West,0.388888889
LK-3212190,Rathkekulawa,0.388888889
LK-3212105,Seenipella West,0.388888889
LK-3212200,Ransegoda South,0.388888889
LK-3212195,Ransegoda North,0.388888889
LK-1336185,Athale,0.388611111
LK-1336170,Addaragoda,0.388611111
LK-1336055,Ambegoda,0.388611111
LK-1336140,Athwelthota,0.388611111
LK-1336120,Baduraliya,0.388611111
LK-1336050,Bampara,0.388611111
LK-1336210,Boralugoda,0.388611111
LK-1336205,Batagodavila,0.388611111
LK-1336145,Diganna,0.388611111
LK-1336150,Batahena,0.388611111
LK-1336100,Bellana,0.388611111
LK-1336085,Bellana East,0.388611111
LK-1336190,Ingurudaluwa,0.388611111
LK-1336195,Bollunna,0.388611111
LK-1336125,Diggoda,0.388611111
LK-1336165,Magura West,0.388611111
LK-1336030,Galahitiya,0.388611111
LK-1336155,Hedigalla,0.388611111
LK-1336095,Kapugama,0.388611111
LK-1336035,Ilukpatha,0.388611111
LK-1333130,Kevitiyagala North,0.388611111
LK-1333005,Girikola,0.388611111
LK-1333155,Polgampala,0.388611111
LK-1336025,Kapugedara,0.388611111
LK-1336180,Kalugala,0.388611111
LK-1336110,Lathpandura,0.388611111
LK-1333110,Kithulgoda,0.388611111
LK-1333055,Gorokgoda,0.388611111
LK-1333035,Halovita,0.388611111
LK-1333120,Kuda Kalupahana,0.388611111
LK-1333140,Kurupita,0.388611111
LK-1333100,Mulatiyana,0.388611111
LK-1333015,Omatta,0.388611111
LK-1333020,Omatta East,0.388611111
LK-1333010,Pimbura,0.388611111
LK-1333160,Polgampala East,0.388611111
LK-1333170,Rathmale,0.388611111
LK-1333165,Rathmale East,0.388611111
LK-1333105,Ridirekhagama,0.388611111
LK-1333040,Udawela,0.388611111
LK-1333080,Wandurabba,0.388611111
LK-1333085,Yatiyana East,0.388611111
LK-1333050,Yatiyana West,0.388611111
LK-1336200,Kalukandawa,0.388611111
LK-1336115,Kamburawala,0.388611111
LK-1336010,Kelinkanda,0.388611111
LK-1336005,Kosgulana,0.388611111
LK-1336080,Lathpandura East,0.388611111
LK-7145005,Kongollewa,0.388611111
LK-1333145,Harankahapatha,0.388611111
LK-1336160,Magura East,0.388611111
LK-1336075,Maragahadeniya,0.388611111
LK-1336130,Midalana,0.388611111
LK-7145090,Musalpitiya,0.388611111
LK-1336070,Midalana West,0.388611111
LK-1336065,Morapitiya,0.388611111
LK-1336060,Morapitiya North,0.388611111
LK-1336135,Morapitiya South,0.388611111
LK-1336175,Penigala,0.388611111
LK-1336045,Pelenda,0.388611111
LK-1336040,Pelenda West,0.388611111
LK-1336105,Yakupitiya,0.388611111
LK-1336215,Thiniyawala,0.388611111
LK-1336090,Viharagama,0.388611111
LK-1336020,Walakada,0.388611111
LK-7145050,Jayasirigama,0.388611111
LK-7145055,Lunuwewa,0.388611111
LK-7145035,Delnegama,0.388611111
LK-7145030,Eriyagama,0.388611111
LK-7145075,Galviharawewa,0.388611111
LK-7145120,Helambawewa,0.388611111
LK-7145085,Ikiriwewa,0.388611111
LK-7145010,Kelegama,0.388611111
LK-7145045,Konwewa,0.388611111
LK-7145040,Kuda Bellankadawala,0.388611111
